region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
san_diego_ca_r01,DMS Region 1,1,91902,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,91911,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,91913,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,91932,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,91942,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,91978,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92020,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92021,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92025,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92027,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92029,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92037,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92040,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92054,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92056,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92057,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92064,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92071,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92075,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92084,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92101,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92102,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92103,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92104,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92105,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92107,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92108,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92109,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92111,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92115,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92117,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92119,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92120,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92122,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92124,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92127,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92128,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92129,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92130,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92131,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92154,DMS_CORE,,1,true,false,,
san_diego_ca_r01,DMS Region 1,1,92173,DMS_CORE,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91910,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91914,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91915,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91941,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91945,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91950,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,91977,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92003,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92007,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92008,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92010,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92014,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92024,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92026,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92058,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92067,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92069,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92078,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92081,OVERLAP,,1,true,false,,
san_diego_ca_r02,Overlap Region 1,2,92083,OVERLAP,,1,true,false,,
