region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
los_angeles_ca_r01,DMS Region 1,1,90008,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90010,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90016,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90018,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90019,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90022,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90032,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90037,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90043,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90047,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90056,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90062,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90201,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90230,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90240,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90241,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90242,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90301,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90302,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90305,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90603,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90604,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90605,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90620,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90621,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90630,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90631,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90638,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90640,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90660,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90713,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90720,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90755,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90804,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90807,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,90815,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91006,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91107,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91108,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91303,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91304,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91306,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91307,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91311,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91316,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91325,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91331,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91335,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91340,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91342,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91345,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91364,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91377,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91402,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91405,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91406,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91411,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91605,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91701,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91706,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91708,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91722,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91744,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91745,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91746,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91761,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91764,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91776,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91786,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91789,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91790,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91801,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,91803,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92316,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92336,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92337,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92376,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92404,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92505,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92509,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92562,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92563,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92584,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92602,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92701,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92705,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92707,DMS_CORE,,1,true,false,,
los_angeles_ca_r01,DMS Region 1,1,92780,DMS_CORE,,1,true,false,,
