region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
san_diego_ca_r01,Region 1,1,92003,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92007,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92008,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92009,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92010,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92011,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92014,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92024,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92037,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92054,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92056,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92057,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92058,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92067,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92075,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92078,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92081,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92083,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92084,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92091,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92106,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92107,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92109,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92110,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92117,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92118,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92121,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92122,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92130,,,1,true,false,,
san_diego_ca_r01,Region 1,1,92672,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91902,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91906,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91910,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91911,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91913,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91914,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91915,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91932,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91941,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91942,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91945,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91950,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91977,,,1,true,false,,
san_diego_ca_r02,Region 2,2,91978,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92019,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92020,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92101,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92102,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92103,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92104,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92105,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92108,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92111,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92113,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92114,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92115,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92116,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92120,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92139,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92154,,,1,true,false,,
san_diego_ca_r02,Region 2,2,92173,,,1,true,false,,
san_diego_ca_r03,Region 3,3,91901,,,1,true,false,,
san_diego_ca_r03,Region 3,3,91962,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92021,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92025,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92026,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92027,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92029,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92040,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92064,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92065,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92069,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92071,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92082,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92119,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92123,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92124,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92126,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92127,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92128,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92129,,,1,true,false,,
san_diego_ca_r03,Region 3,3,92131,,,1,true,false,,
