region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
north_jersey_nj_r01,DMS Region 1,1,07470,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07501,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07506,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07512,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07631,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07650,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07666,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07670,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07801,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,07885,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,08048,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,08505,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10301,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10304,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10307,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10309,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10312,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10977,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,10994,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11003,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11010,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11203,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11204,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11208,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11210,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11212,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11213,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11214,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11219,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11220,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11223,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11224,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11226,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11228,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11233,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11234,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11235,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11236,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11239,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11411,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11412,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11414,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11429,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11563,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11580,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11581,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11729,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11740,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11746,DMS_CORE,,1,true,false,,
north_jersey_nj_r01,DMS Region 1,1,11798,DMS_CORE,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07002,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07005,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07009,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07011,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07013,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07020,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07022,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07024,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07035,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07047,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07074,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07407,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07410,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07417,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07423,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07424,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07432,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07450,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07452,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07481,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07502,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07503,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07504,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07508,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07513,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07514,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07524,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07601,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07604,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07605,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07607,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07620,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07621,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07626,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07628,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07632,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07641,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07644,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07645,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07649,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07652,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07657,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07660,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07661,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07663,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07834,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07849,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07866,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,07869,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,08016,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,08022,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,08036,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,08060,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10002,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10009,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10025,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10026,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10027,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10030,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10031,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10032,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10033,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10034,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10037,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10039,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10040,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10302,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10303,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10305,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10306,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10308,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10310,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10453,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10463,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10468,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10471,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10705,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10913,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10952,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10954,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10960,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10965,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,10989,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,11001,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,11004,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,11005,OVERLAP,,1,true,false,,
north_jersey_nj_r02,Overlap Region 1,2,11040,OVERLAP,,1,true,false,,
