region_code,region_name,region_seq,postal_code,area_type,required_center_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
north_jersey_nj_r01,Region 1,1,08053,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08055,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08015,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08054,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08052,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08048,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08068,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08110,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08036,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08057,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08077,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08065,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08060,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08533,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08046,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08075,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08022,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08016,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08515,,,1,true,false,,
north_jersey_nj_r01,Region 1,1,08505,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07974,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07901,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07041,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07928,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07078,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07079,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07940,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07050,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07932,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07960,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07945,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07930,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07052,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07039,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07853,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07028,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07003,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07042,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07110,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07927,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07981,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07014,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07044,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07869,,,1,true,false,,
north_jersey_nj_r02,Region 2,2,07836,,,1,true,false,,
