subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30004,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30005,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30009,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30022,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30024,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30028,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30040,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30041,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30043,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30044,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30047,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30071,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30075,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30076,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30084,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30092,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30093,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30096,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30097,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30107,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30115,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30143,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30175,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30338,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30340,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30341,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30350,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30360,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30504,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30506,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30512,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30513,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30518,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30527,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30528,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30533,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30534,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30536,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30540,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30566,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30572,atlanta_ga_r01,1,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30008,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30060,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30062,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30064,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30066,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30067,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30068,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30080,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30082,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30101,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30102,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30106,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30110,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30114,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30116,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30117,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30120,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30122,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30126,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30127,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30132,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30134,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30135,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30141,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30144,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30152,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30157,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30168,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30179,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30180,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30187,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30188,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30189,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30305,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30318,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30319,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30324,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30326,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30327,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30328,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30339,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30342,atlanta_ga_r02,2,,1,true,false,,
LGEAI,"Atlanta, GA",legacy_atlanta_ga_fixed_region_postal_atlanta_ga_4_b3f12b5a_v1,30002,atlanta_ga_r03,3,,1,true,false,,
